file_name,AU01_w,AU02_w,AU04_w,AU05_w,AU06_w,AU07_w,AU09_w,AU10_w,AU11_w,AU12_w,AU14_w,AU15_w,AU17_w,AU20_w,AU23_w,AU24_w,AU25_w,AU26_w,AU28_w,AU43_w
M1168_06_1_M.png,0.66,0.46,0.60,0.23,0.24,1.00,0.46,0.71,1.00,0.26,0.65,0.60,0.72,0.00,0.42,0.62,0.01,0.25,0.17,0.76
M1168_07_1_H.png,0.67,0.32,0.50,0.26,0.25,0.00,0.33,0.56,0.00,0.07,0.23,0.21,0.35,1.00,0.42,0.01,1.00,0.91,0.03,0.85
M1168_07_1_L.png,0.81,0.59,0.49,0.23,0.18,0.00,0.29,0.63,0.00,0.23,0.60,0.61,0.56,1.00,0.42,0.06,1.00,0.54,0.05,0.75
M1168_07_1_M.png,0.48,0.19,0.56,0.24,0.41,0.00,0.60,0.88,0.00,0.20,0.56,0.44,0.32,1.00,0.39,0.02,1.00,0.46,0.06,0.71
M1169_01_1_H.png,0.55,0.29,0.16,0.22,0.90,1.00,0.61,0.99,1.00,0.98,0.67,0.43,0.37,1.00,0.37,0.03,1.00,0.68,0.02,0.20
M1169_01_1_L.png,0.27,0.25,0.24,0.22,0.93,1.00,0.62,0.99,1.00,0.99,0.62,0.15,0.22,1.00,0.18,0.01,1.00,0.58,0.01,0.39
M1169_01_1_M.png,0.54,0.30,0.30,0.22,0.91,1.00,0.72,0.99,1.00,0.98,0.59,0.55,0.33,1.00,0.26,0.02,1.00,0.41,0.03,0.21
M1169_02_1_H.png,0.44,0.24,0.53,0.32,0.14,0.00,0.14,0.08,1.00,0.06,0.09,0.16,0.50,0.00,0.13,0.10,0.85,0.31,0.22,0.04
M1169_02_1_L.png,0.37,0.44,0.32,0.22,0.13,0.00,0.20,0.02,0.00,0.03,0.16,0.26,0.49,0.00,0.25,0.12,0.32,0.41,0.14,0.17
M1169_02_1_M.png,0.36,0.21,0.57,0.23,0.16,1.00,0.27,0.70,1.00,0.06,0.22,0.46,0.43,0.00,0.24,0.03,0.99,0.38,0.06,0.47
M1169_03_1_H.png,0.55,0.29,0.43,0.47,0.34,1.00,0.34,0.02,1.00,0.25,0.18,0.15,0.25,1.00,0.47,0.01,1.00,0.93,0.07,0.05
M1169_03_1_L.png,0.83,0.70,0.39,0.69,0.10,0.00,0.19,0.07,1.00,0.11,0.12,0.27,0.23,1.00,0.36,0.01,1.00,0.92,0.13,0.09
M1169_03_1_M.png,0.89,0.54,0.37,0.61,0.22,0.00,0.32,0.08,0.00,0.16,0.29,0.23,0.21,1.00,0.41,0.01,1.00,0.89,0.10,0.06
M1169_04_1_H.png,0.45,0.22,0.88,0.26,0.60,1.00,0.65,0.68,1.00,0.68,0.39,0.22,0.20,1.00,0.24,0.01,1.00,0.82,0.01,0.81
M1169_04_1_L.png,0.37,0.12,0.98,0.23,0.60,1.00,0.62,0.98,1.00,0.53,0.49,0.26,0.18,1.00,0.19,0.00,1.00,0.93,0.00,0.71
M1169_04_1_M.png,0.52,0.22,0.90,0.27,0.52,1.00,0.42,0.72,1.00,0.63,0.49,0.28,0.18,1.00,0.23,0.01,1.00,0.86,0.04,0.50
M1169_05_1_H.png,0.50,0.11,0.97,0.22,0.14,1.00,0.48,0.19,0.00,0.02,0.26,0.71,0.35,0.00,0.16,0.13,0.97,0.16,0.16,0.77
M1169_05_1_L.png,0.47,0.29,0.83,0.23,0.16,0.00,0.51,0.27,0.00,0.13,0.28,0.24,0.42,1.00,0.37,0.04,1.00,0.84,0.14,0.64
M1169_05_1_M.png,0.32,0.12,0.89,0.22,0.15,1.00,0.57,0.35,0.00,0.02,0.30,0.57,0.37,0.00,0.37,0.28,0.20,0.33,0.15,0.78
M1169_06_1_H.png,0.46,0.14,0.94,0.22,0.36,1.00,0.73,0.27,1.00,0.15,0.16,0.45,0.51,0.00,0.21,0.16,0.54,0.39,0.03,0.80
M1169_06_1_L.png,0.47,0.14,0.94,0.23,0.47,1.00,0.76,0.18,0.00,0.14,0.17,0.57,0.59,0.00,0.53,0.31,0.07,0.40,0.03,0.74
M1169_06_1_M.png,0.35,0.13,0.82,0.22,0.49,0.00,0.61,0.08,1.00,0.44,0.40,0.53,0.50,0.00,0.44,0.53,0.94,0.64,0.06,0.86
M1169_07_1_H.png,0.46,0.23,0.95,0.23,0.66,1.00,0.58,0.99,1.00,0.69,0.53,0.34,0.26,1.00,0.14,0.01,1.00,0.77,0.01,0.52
M1169_07_1_L.png,0.28,0.11,0.97,0.22,0.46,1.00,0.77,0.98,0.00,0.26,0.64,0.74,0.18,1.00,0.20,0.01,1.00,0.93,0.01,0.74
M1169_07_1_M.png,0.53,0.12,0.92,0.24,0.60,1.00,0.69,0.97,1.00,0.71,0.65,0.33,0.20,1.00,0.28,0.01,1.00,0.80,0.01,0.76
M1170_01_1_H.png,0.81,0.74,0.31,0.22,0.87,1.00,0.65,0.96,0.00,0.98,0.72,0.30,0.24,1.00,0.44,0.03,1.00,0.67,0.02,0.21
M1170_01_1_L.png,0.75,0.59,0.11,0.22,0.88,1.00,0.52,0.98,0.00,0.98,0.76,0.31,0.21,1.00,0.27,0.01,1.00,0.71,0.01,0.28
M1170_01_1_M.png,0.77,0.66,0.33,0.22,0.90,1.00,0.63,1.00,0.00,0.98,0.82,0.45,0.24,1.00,0.34,0.01,1.00,0.52,0.04,0.23
M1170_02_1_H.png,0.73,0.37,0.37,0.26,0.09,0.00,0.18,0.01,0.00,0.02,0.12,0.44,0.49,0.00,0.38,0.26,0.33,0.20,0.33,0.60
M1170_02_1_L.png,0.74,0.39,0.48,0.23,0.09,0.00,0.22,0.05,0.00,0.03,0.18,0.48,0.49,0.00,0.48,0.28,0.42,0.35,0.20,0.60
M1170_02_1_M.png,0.66,0.41,0.20,0.24,0.12,0.00,0.24,0.02,0.00,0.04,0.14,0.42,0.50,0.00,0.38,0.40,0.23,0.36,0.35,0.64
M1170_03_1_L.png,0.86,0.66,0.35,0.41,0.16,0.00,0.16,0.13,0.00,0.07,0.10,0.31,0.25,1.00,0.47,0.01,1.00,0.92,0.08,0.13
M1170_03_1_M.png,0.88,0.59,0.31,0.41,0.20,0.00,0.13,0.39,0.00,0.08,0.12,0.41,0.27,1.00,0.40,0.01,1.00,0.83,0.25,0.11
M1170_04_1_H.png,0.66,0.25,0.74,0.22,0.75,1.00,0.69,0.94,1.00,0.80,0.54,0.47,0.19,1.00,0.26,0.01,1.00,0.87,0.01,0.63
M1170_04_1_L.png,0.74,0.31,0.81,0.23,0.51,1.00,0.51,0.89,1.00,0.41,0.53,0.70,0.33,1.00,0.41,0.02,1.00,0.76,0.03,0.70
M1170_04_1_M.png,0.74,0.36,0.80,0.23,0.51,1.00,0.45,0.78,0.00,0.60,0.71,0.82,0.24,1.00,0.49,0.01,1.00,0.82,0.03,0.48
M1170_05_1_H.png,0.84,0.52,0.79,0.26,0.10,0.00,0.30,0.29,1.00,0.02,0.15,0.44,0.60,0.00,0.61,0.59,0.03,0.42,0.48,0.74
M1170_05_1_L.png,0.58,0.34,0.85,0.23,0.09,1.00,0.26,0.10,0.00,0.01,0.08,0.25,0.50,0.00,0.59,0.46,0.32,0.38,0.12,0.76
M1170_05_1_M.png,0.78,0.26,0.87,0.23,0.09,1.00,0.26,0.07,1.00,0.01,0.14,0.32,0.52,0.00,0.65,0.53,0.01,0.17,0.49,0.68
M1170_06_1_H.png,0.45,0.20,0.85,0.26,0.12,0.00,0.36,0.13,1.00,0.03,0.22,0.63,0.59,0.00,0.28,0.43,0.05,0.11,0.15,0.62
M1170_06_1_L.png,0.42,0.18,0.74,0.23,0.16,1.00,0.32,0.07,0.00,0.04,0.19,0.67,0.66,0.00,0.36,0.68,0.04,0.14,0.08,0.48
M1170_06_1_M.png,0.44,0.21,0.87,0.23,0.19,1.00,0.49,0.24,1.00,0.05,0.32,0.46,0.57,0.00,0.33,0.08,0.79,0.38,0.12,0.74
M1170_07_1_H.png,0.76,0.22,0.79,0.23,0.35,1.00,0.28,0.75,0.00,0.21,0.44,0.52,0.22,1.00,0.41,0.01,1.00,0.85,0.17,0.68
M1170_07_1_L.png,0.91,0.53,0.66,0.23,0.24,0.00,0.38,0.89,0.00,0.10,0.29,0.64,0.28,1.00,0.35,0.02,1.00,0.80,0.07,0.60
M1170_07_1_M.png,0.78,0.31,0.88,0.23,0.35,1.00,0.34,0.82,0.00,0.17,0.47,0.72,0.35,1.00,0.30,0.02,1.00,0.82,0.04,0.66
M1171_01_1_H.png,0.35,0.58,0.25,0.23,0.90,0.00,0.65,0.97,1.00,0.99,0.70,0.12,0.17,1.00,0.17,0.02,1.00,0.50,0.04,0.44
M1171_01_1_L.png,0.51,0.59,0.05,0.22,0.91,1.00,0.56,0.97,1.00,0.98,0.64,0.17,0.18,1.00,0.13,0.17,1.00,0.43,0.15,0.21
M1171_01_1_M.png,0.53,0.55,0.34,0.27,0.92,1.00,0.64,0.99,0.00,0.99,0.66,0.10,0.16,1.00,0.13,0.22,1.00,0.19,0.04,0.43
M1171_02_1_H.png,0.51,0.35,0.25,0.25,0.09,0.00,0.28,0.03,0.00,0.02,0.10,0.62,0.48,0.00,0.58,0.06,0.93,0.36,0.11,0.78
M1171_02_1_L.png,0.35,0.38,0.36,0.22,0.09,0.00,0.25,0.01,0.00,0.04,0.11,0.62,0.53,1.00,0.43,0.24,0.79,0.48,0.17,0.74
M1171_02_1_M.png,0.37,0.36,0.50,0.23,0.09,0.00,0.27,0.11,0.00,0.05,0.13,0.54,0.45,1.00,0.41,0.05,0.99,0.57,0.10,0.61
M1171_03_1_H.png,0.60,0.44,0.32,0.49,0.27,0.00,0.23,0.08,0.00,0.07,0.16,0.34,0.23,1.00,0.58,0.02,1.00,0.78,0.07,0.23
M1171_03_1_L.png,0.75,0.39,0.25,0.30,0.31,0.00,0.32,0.09,1.00,0.08,0.11,0.27,0.28,1.00,0.36,0.01,1.00,0.71,0.05,0.83
M1171_03_1_M.png,0.48,0.30,0.48,0.27,0.35,0.00,0.32,0.24,0.00,0.20,0.10,0.22,0.30,1.00,0.30,0.02,1.00,0.79,0.06,0.79
M1171_04_1_H.png,0.32,0.17,0.91,0.24,0.62,1.00,0.82,0.95,1.00,0.28,0.42,0.28,0.19,1.00,0.24,0.01,1.00,0.89,0.01,0.88
M1171_04_1_L.png,0.36,0.32,0.96,0.24,0.53,1.00,0.51,0.96,0.00,0.21,0.42,0.33,0.21,1.00,0.26,0.01,1.00,0.88,0.01,0.93
M1171_04_1_M.png,0.42,0.17,0.96,0.24,0.68,1.00,0.86,0.99,0.00,0.26,0.47,0.30,0.24,1.00,0.28,0.01,1.00,0.90,0.01,0.86
M1171_05_1_H.png,0.32,0.12,0.97,0.22,0.20,1.00,0.46,0.22,0.00,0.06,0.23,0.74,0.65,0.00,0.25,0.60,0.76,0.09,0.27,0.80
M1171_05_1_L.png,0.43,0.19,0.97,0.21,0.24,1.00,0.49,0.24,1.00,0.06,0.18,0.75,0.65,0.00,0.46,0.65,0.54,0.35,0.12,0.86
M1171_05_1_M.png,0.52,0.19,0.91,0.23,0.40,1.00,0.51,0.95,1.00,0.24,0.22,0.71,0.61,1.00,0.45,0.25,0.98,0.25,0.10,0.86
M1171_06_1_H.png,0.46,0.42,0.66,0.22,0.68,1.00,0.71,0.52,0.00,0.74,0.58,0.31,0.70,1.00,0.58,0.61,0.00,0.21,0.17,0.71
M1171_06_1_L.png,0.34,0.25,0.92,0.23,0.78,1.00,0.74,0.73,0.00,0.83,0.55,0.37,0.66,1.00,0.62,0.72,0.04,0.16,0.22,0.73
M1171_06_1_M.png,0.31,0.17,0.71,0.23,0.72,1.00,0.74,0.97,0.00,0.62,0.62,0.40,0.72,1.00,0.65,0.63,0.02,0.18,0.08,0.79
M1171_07_1_H.png,0.31,0.20,0.93,0.24,0.38,1.00,0.60,0.85,1.00,0.07,0.25,0.42,0.22,1.00,0.26,0.01,1.00,0.68,0.00,0.92
M1171_07_1_L.png,0.28,0.12,0.87,0.23,0.46,1.00,0.80,0.98,0.00,0.20,0.32,0.36,0.31,1.00,0.31,0.04,1.00,0.58,0.05,0.94
M1171_07_1_M.png,0.46,0.26,0.92,0.22,0.51,1.00,0.63,0.98,1.00,0.22,0.26,0.39,0.28,1.00,0.24,0.02,1.00,0.87,0.02,0.92
M1172_01_1_H.png,0.51,0.47,0.30,0.23,0.90,0.00,0.66,0.97,1.00,0.98,0.65,0.24,0.20,1.00,0.20,0.04,1.00,0.49,0.12,0.23
M1172_01_1_L.png,0.79,0.80,0.16,0.26,0.90,0.00,0.61,1.00,1.00,0.98,0.81,0.08,0.17,1.00,0.16,0.02,1.00,0.71,0.17,0.15
M1172_01_1_M.png,0.79,0.63,0.17,0.26,0.91,1.00,0.54,0.98,1.00,0.98,0.71,0.22,0.22,1.00,0.20,0.05,1.00,0.62,0.15,0.18
M1172_02_1_H.png,0.56,0.51,0.43,0.23,0.12,0.00,0.24,0.64,1.00,0.04,0.29,0.56,0.55,0.00,0.33,0.39,0.01,0.17,0.12,0.40
M1172_02_1_L.png,0.81,0.57,0.41,0.26,0.10,0.00,0.18,0.64,0.00,0.03,0.14,0.40,0.48,0.00,0.34,0.28,0.13,0.23,0.21,0.10
M1172_02_1_M.png,0.79,0.69,0.36,0.26,0.10,0.00,0.20,0.84,0.00,0.04,0.20,0.23,0.51,0.00,0.24,0.29,0.44,0.17,0.22,0.18
M1172_03_1_H.png,0.82,0.48,0.51,0.33,0.29,1.00,0.29,0.23,0.00,0.15,0.18,0.55,0.34,1.00,0.42,0.01,1.00,0.92,0.19,0.78
M1172_03_1_L.png,0.85,0.72,0.34,0.33,0.28,0.00,0.30,0.11,0.00,0.15,0.20,0.34,0.26,1.00,0.38,0.01,1.00,0.92,0.16,0.28
M1172_03_1_M.png,0.84,0.49,0.62,0.35,0.30,0.00,0.37,0.22,0.00,0.09,0.21,0.25,0.31,1.00,0.31,0.01,1.00,0.95,0.24,0.40
M1172_04_1_H.png,0.46,0.20,0.88,0.22,0.13,0.00,0.26,0.85,1.00,0.03,0.28,0.66,0.64,0.00,0.42,0.71,0.01,0.10,0.56,0.74
M1172_04_1_L.png,0.58,0.15,0.90,0.22,0.52,0.00,0.47,0.88,0.00,0.83,0.59,0.48,0.24,1.00,0.15,0.01,1.00,0.78,0.06,0.44
M1172_04_1_M.png,0.44,0.13,0.91,0.24,0.12,0.00,0.39,0.44,0.00,0.02,0.32,0.57,0.58,0.00,0.42,0.75,0.03,0.12,0.40,0.69
M1172_05_1_H.png,0.79,0.36,0.92,0.28,0.09,0.00,0.21,0.16,1.00,0.01,0.12,0.66,0.47,0.00,0.36,0.56,0.29,0.39,0.50,0.77
M1172_05_1_L.png,0.49,0.32,0.91,0.27,0.08,0.00,0.22,0.10,1.00,0.01,0.11,0.34,0.53,0.00,0.50,0.49,0.96,0.36,0.37,0.77
M1172_05_1_M.png,0.60,0.14,0.93,0.27,0.08,0.00,0.26,0.47,1.00,0.01,0.12,0.63,0.57,0.00,0.51,0.60,0.05,0.21,0.45,0.76
M1172_06_1_H.png,0.28,0.18,0.93,0.23,0.24,1.00,0.41,0.27,1.00,0.08,0.38,0.56,0.62,0.00,0.35,0.59,0.31,0.10,0.07,0.72
M1172_06_1_L.png,0.20,0.14,0.96,0.22,0.33,1.00,0.73,0.23,0.00,0.10,0.22,0.42,0.70,0.00,0.52,0.70,0.01,0.13,0.12,0.88
M1172_06_1_M.png,0.23,0.10,0.97,0.24,0.15,0.00,0.41,0.29,1.00,0.03,0.33,0.65,0.60,0.00,0.57,0.61,0.01,0.06,0.53,0.75
M1172_07_1_H.png,0.58,0.28,0.92,0.25,0.27,0.00,0.38,0.96,0.00,0.14,0.17,0.42,0.24,1.00,0.37,0.01,1.00,0.89,0.05,0.74
M1172_07_1_L.png,0.50,0.18,0.95,0.23,0.25,1.00,0.31,0.49,0.00,0.08,0.12,0.18,0.29,1.00,0.20,0.01,1.00,0.79,0.04,0.80
M1172_07_1_M.png,0.81,0.20,0.94,0.23,0.32,1.00,0.42,0.65,1.00,0.05,0.23,0.42,0.22,1.00,0.19,0.01,1.00,0.46,0.11,0.69
M1173_01_1_H.png,0.52,0.42,0.19,0.37,0.37,0.00,0.25,0.92,0.00,0.49,0.69,0.32,0.57,0.00,0.21,0.19,0.79,0.31,0.04,0.03
M1173_01_1_L.png,0.53,0.54,0.05,0.29,0.90,1.00,0.46,0.96,1.00,0.98,0.59,0.08,0.22,1.00,0.10,0.02,1.00,0.36,0.05,0.05
M1173_01_1_M.png,0.80,0.70,0.20,0.28,0.81,1.00,0.45,0.90,1.00,0.95,0.50,0.26,0.43,1.00,0.28,0.10,0.99,0.42,0.04,0.05
M1173_02_1_H.png,0.41,0.28,0.62,0.32,0.12,0.00,0.31,0.41,1.00,0.02,0.11,0.31,0.49,0.00,0.37,0.06,0.77,0.16,0.03,0.29
M1173_02_1_L.png,0.34,0.38,0.29,0.36,0.12,0.00,0.20,0.23,1.00,0.03,0.13,0.44,0.49,0.00,0.44,0.12,0.61,0.35,0.04,0.13
M1173_02_1_M.png,0.37,0.31,0.29,0.35,0.10,0.00,0.22,0.58,1.00,0.02,0.11,0.42,0.43,0.00,0.28,0.05,0.89,0.41,0.02,0.10
M1173_03_1_H.png,0.88,0.70,0.24,0.67,0.20,0.00,0.26,0.04,0.00,0.09,0.22,0.67,0.21,1.00,0.36,0.01,1.00,0.80,0.08,0.20
M1173_03_1_L.png,0.87,0.75,0.35,0.67,0.12,0.00,0.18,0.12,0.00,0.09,0.13,0.60,0.21,1.00,0.47,0.01,1.00,0.89,0.02,0.18
M1173_03_1_M.png,0.91,0.77,0.27,0.68,0.12,0.00,0.17,0.02,0.00,0.05,0.20,0.57,0.26,1.00,0.39,0.01,1.00,0.94,0.02,0.16
M1173_04_1_H.png,0.36,0.16,0.86,0.23,0.16,0.00,0.39,0.13,1.00,0.03,0.16,0.18,0.39,0.00,0.13,0.04,0.93,0.37,0.00,0.56
M1173_04_1_L.png,0.32,0.17,0.77,0.21,0.82,1.00,0.79,0.97,1.00,0.93,0.65,0.34,0.40,1.00,0.37,0.01,1.00,0.60,0.01,0.55
M1173_04_1_M.png,0.28,0.17,0.87,0.23,0.55,1.00,0.56,0.44,0.00,0.77,0.74,0.49,0.51,0.00,0.19,0.08,0.98,0.61,0.01,0.55
M1173_05_1_H.png,0.35,0.15,0.63,0.23,0.13,0.00,0.31,0.42,0.00,0.03,0.12,0.53,0.46,1.00,0.36,0.08,0.99,0.56,0.34,0.86
M1173_05_1_L.png,0.34,0.17,0.71,0.23,0.10,0.00,0.34,0.89,0.00,0.03,0.10,0.63,0.50,0.00,0.43,0.18,0.88,0.20,0.06,0.68
M1173_05_1_M.png,0.52,0.23,0.62,0.23,0.11,1.00,0.36,0.33,0.00,0.03,0.10,0.83,0.49,0.00,0.46,0.09,0.99,0.58,0.16,0.65
M1173_06_1_H.png,0.29,0.18,0.85,0.24,0.24,0.00,0.39,0.18,1.00,0.06,0.15,0.51,0.39,0.00,0.14,0.06,0.73,0.10,0.01,0.35
M1173_06_1_L.png,0.32,0.23,0.94,0.37,0.28,0.00,0.62,0.03,1.00,0.07,0.17,0.69,0.49,0.00,0.22,0.31,0.12,0.12,0.02,0.19
M1173_06_1_M.png,0.29,0.19,0.87,0.26,0.23,1.00,0.53,0.13,1.00,0.05,0.15,0.51,0.45,0.00,0.19,0.07,0.99,0.24,0.01,0.40
M1173_07_1_H.png,0.53,0.31,0.87,0.38,0.29,0.00,0.21,0.24,1.00,0.23,0.38,0.49,0.39,1.00,0.21,0.02,1.00,0.94,0.04,0.10
M1170_03_1_H.png,0.88,0.64,0.35,0.51,0.16,0.00,0.12,0.22,0.00,0.04,0.11,0.43,0.27,1.00,0.44,0.01,1.00,0.92,0.17,0.11
M1173_07_1_L.png,0.36,0.17,0.92,0.22,0.17,1.00,0.33,0.24,0.00,0.08,0.23,0.53,0.39,0.00,0.22,0.31,0.04,0.08,0.05,0.53
M1173_07_1_M.png,0.26,0.14,0.84,0.23,0.64,1.00,0.74,0.89,1.00,0.88,0.57,0.46,0.67,0.00,0.25,0.61,0.88,0.27,0.08,0.76
M1174_01_1_H.png,0.89,0.62,0.16,0.22,0.90,1.00,0.50,1.00,1.00,0.99,0.71,0.10,0.18,1.00,0.19,0.06,1.00,0.59,0.12,0.72
M1174_01_1_L.png,0.75,0.48,0.12,0.22,0.79,1.00,0.50,0.86,1.00,0.93,0.72,0.45,0.57,0.00,0.39,0.52,0.01,0.43,0.34,0.07
M1174_01_1_M.png,0.79,0.55,0.26,0.22,0.87,1.00,0.58,0.97,0.00,0.95,0.80,0.30,0.57,1.00,0.35,0.65,0.08,0.58,0.11,0.27
M1174_02_1_H.png,0.85,0.45,0.27,0.25,0.12,0.00,0.18,0.07,1.00,0.03,0.10,0.22,0.53,0.00,0.23,0.32,0.98,0.21,0.11,0.48
M1174_02_1_L.png,0.82,0.44,0.43,0.34,0.16,0.00,0.10,0.67,0.00,0.06,0.20,0.33,0.66,0.00,0.45,0.66,0.42,0.25,0.07,0.12
M1174_02_1_M.png,0.80,0.36,0.49,0.26,0.13,0.00,0.16,0.44,1.00,0.05,0.19,0.31,0.50,0.00,0.34,0.47,0.40,0.23,0.59,0.37
M1174_03_1_H.png,0.90,0.73,0.19,0.56,0.19,0.00,0.20,0.22,0.00,0.15,0.19,0.18,0.26,1.00,0.20,0.00,1.00,0.95,0.18,0.16
M1174_03_1_L.png,0.90,0.77,0.26,0.64,0.21,0.00,0.19,0.50,0.00,0.18,0.22,0.20,0.23,1.00,0.25,0.01,1.00,0.86,0.39,0.10
M1174_03_1_M.png,0.91,0.72,0.20,0.50,0.19,0.00,0.12,0.36,0.00,0.10,0.19,0.18,0.29,1.00,0.22,0.01,1.00,0.84,0.10,0.08
M1174_04_1_H.png,0.88,0.29,0.78,0.22,0.29,0.00,0.24,0.97,1.00,0.19,0.28,0.41,0.25,1.00,0.29,0.01,1.00,0.64,0.09,0.80
M1174_04_1_L.png,0.87,0.37,0.47,0.23,0.24,0.00,0.30,0.93,0.00,0.08,0.19,0.46,0.37,1.00,0.27,0.01,1.00,0.72,0.11,0.72
M1174_04_1_M.png,0.85,0.40,0.57,0.22,0.28,1.00,0.57,0.96,0.00,0.34,0.27,0.34,0.19,1.00,0.35,0.01,1.00,0.68,0.17,0.79
M1174_05_1_H.png,0.85,0.46,0.45,0.23,0.09,0.00,0.26,0.01,0.00,0.01,0.10,0.45,0.48,0.00,0.28,0.19,0.68,0.24,0.22,0.85
M1174_05_1_L.png,0.87,0.49,0.74,0.27,0.11,0.00,0.33,0.30,1.00,0.02,0.14,0.46,0.62,0.00,0.45,0.31,0.08,0.25,0.09,0.76
M1174_05_1_M.png,0.78,0.27,0.47,0.33,0.09,1.00,0.35,0.08,0.00,0.01,0.09,0.27,0.58,0.00,0.41,0.29,0.31,0.12,0.30,0.84
M1174_06_1_H.png,0.45,0.16,0.77,0.27,0.74,1.00,0.72,0.48,0.00,0.80,0.43,0.42,0.66,0.00,0.57,0.51,0.85,0.63,0.06,0.80
M1174_06_1_L.png,0.56,0.29,0.64,0.22,0.50,1.00,0.52,0.87,1.00,0.39,0.40,0.40,0.65,0.00,0.73,0.42,0.16,0.41,0.08,0.70
M1174_06_1_M.png,0.46,0.33,0.68,0.22,0.60,1.00,0.43,0.59,1.00,0.51,0.36,0.43,0.70,0.00,0.57,0.40,0.88,0.58,0.02,0.82
M1174_07_1_H.png,0.64,0.38,0.23,0.27,0.54,1.00,0.40,0.89,1.00,0.72,0.39,0.25,0.18,1.00,0.18,0.00,1.00,0.96,0.02,0.83
M1174_07_1_L.png,0.73,0.44,0.81,0.25,0.62,1.00,0.79,0.94,1.00,0.44,0.52,0.10,0.17,1.00,0.30,0.01,1.00,0.94,0.02,0.90
M1174_07_1_M.png,0.54,0.39,0.65,0.23,0.72,1.00,0.69,0.97,1.00,0.71,0.27,0.08,0.19,1.00,0.21,0.01,1.00,0.94,0.02,0.67
M1175_01_1_H.png,0.75,0.32,0.23,0.22,0.62,0.00,0.55,0.36,1.00,0.73,0.61,0.33,0.60,0.00,0.48,0.56,0.02,0.26,0.05,0.19
M1175_01_1_L.png,0.80,0.54,0.16,0.40,0.62,0.00,0.22,0.03,1.00,0.72,0.65,0.47,0.64,0.00,0.37,0.61,0.03,0.20,0.34,0.04
M1175_01_1_M.png,0.70,0.26,0.16,0.23,0.72,0.00,0.48,0.29,1.00,0.84,0.67,0.48,0.64,0.00,0.43,0.61,0.02,0.27,0.12,0.49
M1175_02_1_H.png,0.69,0.37,0.20,0.22,0.13,0.00,0.15,0.00,1.00,0.05,0.24,0.27,0.78,0.00,0.26,0.43,0.01,0.16,0.07,0.29
M1175_02_1_L.png,0.76,0.25,0.33,0.22,0.14,0.00,0.18,0.00,1.00,0.08,0.11,0.57,0.66,0.00,0.10,0.30,0.00,0.12,0.29,0.20
M1175_02_1_M.png,0.60,0.18,0.23,0.22,0.16,0.00,0.20,0.02,1.00,0.04,0.15,0.45,0.74,0.00,0.35,0.36,0.00,0.19,0.12,0.29
M1175_03_1_H.png,0.75,0.49,0.38,0.26,0.60,1.00,0.30,0.07,1.00,0.27,0.10,0.59,0.20,1.00,0.21,0.00,1.00,0.95,0.01,0.33
M1175_03_1_L.png,0.87,0.72,0.15,0.41,0.57,0.00,0.16,0.04,1.00,0.30,0.31,0.42,0.20,1.00,0.20,0.00,1.00,0.91,0.07,0.12
M1175_03_1_M.png,0.84,0.44,0.41,0.29,0.61,0.00,0.20,0.01,1.00,0.25,0.16,0.32,0.23,1.00,0.21,0.00,1.00,0.85,0.05,0.70
M1175_04_1_H.png,0.53,0.12,0.81,0.22,0.53,1.00,0.52,0.88,1.00,0.26,0.51,0.79,0.30,1.00,0.26,0.03,1.00,0.85,0.02,0.73
M1175_04_1_L.png,0.60,0.11,0.81,0.29,0.62,1.00,0.55,0.97,0.00,0.33,0.38,0.43,0.37,1.00,0.25,0.02,0.98,0.47,0.01,0.88
M1175_04_1_M.png,0.57,0.11,0.88,0.21,0.25,1.00,0.49,0.90,1.00,0.14,0.24,0.52,0.32,1.00,0.21,0.07,0.99,0.45,0.08,0.86
M1175_05_1_H.png,0.56,0.09,0.91,0.35,0.13,0.00,0.43,0.09,1.00,0.05,0.07,0.77,0.61,1.00,0.36,0.52,0.03,0.11,0.20,0.68
M1175_05_1_L.png,0.58,0.07,0.89,0.24,0.26,1.00,0.61,0.05,0.00,0.10,0.17,0.73,0.61,1.00,0.21,0.71,0.00,0.06,0.09,0.73
M1175_05_1_M.png,0.63,0.11,0.86,0.30,0.36,0.00,0.65,0.12,1.00,0.24,0.29,0.56,0.50,1.00,0.23,0.65,0.04,0.12,0.13,0.84
M1175_06_1_H.png,0.19,0.06,0.87,0.25,0.28,1.00,0.53,0.59,1.00,0.18,0.17,0.54,0.58,0.00,0.33,0.60,0.00,0.22,0.09,0.87
M1175_06_1_L.png,0.36,0.03,0.94,0.24,0.47,1.00,0.69,0.06,1.00,0.17,0.39,0.74,0.66,0.00,0.40,0.86,0.01,0.15,0.27,0.89
M1175_06_1_M.png,0.33,0.06,0.96,0.23,0.24,0.00,0.55,0.05,0.00,0.08,0.28,0.74,0.65,0.00,0.46,0.67,0.02,0.16,0.40,0.86
M1175_07_1_H.png,0.33,0.07,0.69,0.23,0.64,1.00,0.46,0.98,1.00,0.42,0.43,0.52,0.24,1.00,0.16,0.01,1.00,0.83,0.03,0.95
M1175_07_1_L.png,0.52,0.05,0.98,0.21,0.69,1.00,0.73,0.66,1.00,0.41,0.26,0.43,0.19,1.00,0.18,0.01,1.00,0.91,0.01,0.93
